Country,DevType,YearsCodePro,Salary,Count
Austria,Academic researcher,4,37016.28571428572,7
Austria,Academic researcher,5,59642.8,5
Austria,Academic researcher,7,43048.666666666664,3
Austria,Academic researcher,8,56370.0,2
Austria,Academic researcher,9,43309.0,1
Austria,Data or business analyst,1,54996.0,2
Austria,Data or business analyst,10,98534.0,1
Austria,Data or business analyst,12,7080.0,1
Austria,Data or business analyst,15,126032.0,1
Austria,Data or business analyst,16,148955.0,2
Austria,Data or business analyst,17,46752.0,1
Austria,Data or business analyst,18,137490.0,1
Austria,Data or business analyst,3,333414.5,2
Austria,Data or business analyst,31,53574.0,1
Austria,Data or business analyst,4,21428.0,2
Austria,Data or business analyst,5,39180.0,2
Austria,Data or business analyst,6,48121.0,1
Austria,Data or business analyst,7,45372.0,1
Austria,Data or business analyst,8,83066.5,2
Austria,Data scientist or machine learning specialist,1,71609.0,2
Austria,Data scientist or machine learning specialist,10,48120.0,1
Austria,Data scientist or machine learning specialist,13,91087.0,1
Austria,Data scientist or machine learning specialist,15,83010.0,1
Austria,Data scientist or machine learning specialist,18,171862.0,1
Austria,Data scientist or machine learning specialist,2,43036.333333333336,3
Austria,Data scientist or machine learning specialist,3,48120.0,1
Austria,Data scientist or machine learning specialist,4,41244.0,2
Austria,Data scientist or machine learning specialist,5,1000000.0,1
Austria,Data scientist or machine learning specialist,6,23376.0,1
Austria,Data scientist or machine learning specialist,7,57287.0,1
Austria,Data scientist or machine learning specialist,8,126032.0,1
Austria,Database administrator,0.5,29955.0,4
Austria,Database administrator,1,33000.0,5
Austria,Database administrator,10,85885.0,5
Austria,Database administrator,11,66453.0,4
Austria,Database administrator,12,61872.0,3
Austria,Database administrator,14,69711.33333333333,3
Austria,Database administrator,15,77909.5,2
Austria,Database administrator,16,72182.0,1
Austria,Database administrator,17,43992.0,1
Austria,Database administrator,18,50184.0,2
Austria,Database administrator,2,14959.75,4
Austria,Database administrator,20,41244.0,1
Austria,Database administrator,22,74474.0,1
Austria,Database administrator,27,1000000.0,1
Austria,Database administrator,28,68745.0,1
Austria,Database administrator,29,83640.0,1
Austria,Database administrator,3,51392.11111111111,9
Austria,Database administrator,31,70068.0,1
Austria,Database administrator,4,48924.0,1
Austria,Database administrator,5,49398.0,6
Austria,Database administrator,6,51193.8,5
Austria,Database administrator,7,31980.0,1
Austria,Database administrator,8,39186.0,2
Austria,Database administrator,9,77909.5,2
Austria,Designer,0.5,13976.0,3
Austria,Designer,1,26256.0,2
Austria,Designer,10,948684.0,1
Austria,Designer,11,79478.0,2
Austria,Designer,12,50184.0,1
Austria,Designer,14,114575.0,1
Austria,Designer,17,69776.0,1
Austria,Designer,18,728700.0,1
Austria,Designer,2,39876.0,1
Austria,Designer,25,51559.0,1
Austria,Designer,3,28872.0,1
Austria,Designer,4,38502.0,2
Austria,Designer,6,46344.0,1
Austria,Designer,7,29533.0,2
Austria,Designer,8,51559.0,1
Austria,Designer,9,65651.5,2
Austria,DevOps specialist,10,71609.5,2
Austria,"Developer, QA or test",1,38496.0,1
Austria,"Developer, QA or test",10,51559.0,1
Austria,"Developer, QA or test",3,60496.5,2
Austria,"Developer, QA or test",8,51330.0,1
Austria,"Developer, back-end",0.5,31230.0,4
Austria,"Developer, back-end",1,36072.8,10
Austria,"Developer, back-end",10,208017.5,10
Austria,"Developer, back-end",11,73041.5,4
Austria,"Developer, back-end",12,176646.375,8
Austria,"Developer, back-end",13,61182.0,4
Austria,"Developer, back-end",14,83631.33333333333,3
Austria,"Developer, back-end",15,89138.4,5
Austria,"Developer, back-end",16,56372.0,2
Austria,"Developer, back-end",17,114575.0,1
Austria,"Developer, back-end",18,67684.25,4
Austria,"Developer, back-end",19,72105.0,3
Austria,"Developer, back-end",2,29626.3,20
Austria,"Developer, back-end",20,74325.57142857143,7
Austria,"Developer, back-end",21,96240.0,1
Austria,"Developer, back-end",22,119464.33333333333,3
Austria,"Developer, back-end",25,103117.0,1
Austria,"Developer, back-end",3,44052.066666666666,15
Austria,"Developer, back-end",30,91660.0,1
Austria,"Developer, back-end",4,106396.14285714286,14
Austria,"Developer, back-end",5,63345.333333333336,12
Austria,"Developer, back-end",6,56596.857142857145,7
Austria,"Developer, back-end",7,91599.75,16
Austria,"Developer, back-end",8,128974.6,10
Austria,"Developer, back-end",9,51680.0,8
Austria,"Developer, desktop or enterprise applications",1,37964.0,4
Austria,"Developer, desktop or enterprise applications",10,64313.333333333336,3
Austria,"Developer, desktop or enterprise applications",12,71036.0,1
Austria,"Developer, desktop or enterprise applications",15,61298.0,1
Austria,"Developer, desktop or enterprise applications",17,101972.0,1
Austria,"Developer, desktop or enterprise applications",19,58949.0,1
Austria,"Developer, desktop or enterprise applications",22,30252.0,1
Austria,"Developer, desktop or enterprise applications",27,54996.0,1
Austria,"Developer, desktop or enterprise applications",3,31164.0,3
Austria,"Developer, desktop or enterprise applications",5,45832.0,3
Austria,"Developer, desktop or enterprise applications",6,86162.0,3
Austria,"Developer, desktop or enterprise applications",7,319894.0,3
Austria,"Developer, desktop or enterprise applications",8,84216.0,2
Austria,"Developer, embedded applications or devices",4,41244.0,1
Austria,"Developer, embedded applications or devices",5,61297.5,2
Austria,"Developer, embedded applications or devices",6,48121.0,1
Austria,"Developer, embedded applications or devices",7,60725.0,1
Austria,"Developer, embedded applications or devices",8,54057.0,2
Austria,"Developer, front-end",0.5,34716.0,2
Austria,"Developer, front-end",10,269785.3333333333,3
Austria,"Developer, front-end",12,100826.0,1
Austria,"Developer, front-end",13,68916.0,2
Austria,"Developer, front-end",15,74474.0,1
Austria,"Developer, front-end",16,84000.0,1
Austria,"Developer, front-end",2,48121.0,1
Austria,"Developer, front-end",3,43611.2,5
Austria,"Developer, front-end",4,48981.0,1
Austria,"Developer, front-end",5,48029.8,5
Austria,"Developer, front-end",6,54843.333333333336,3
Austria,"Developer, front-end",7,41244.0,1
Austria,"Developer, front-end",8,57287.0,1
Austria,"Developer, front-end",9,68745.0,1
Austria,"Developer, full-stack",0.5,36853.833333333336,6
Austria,"Developer, full-stack",1,32316.0,1
Austria,"Developer, full-stack",10,54872.444444444445,9
Austria,"Developer, full-stack",11,65728.5,6
Austria,"Developer, full-stack",12,50412.0,3
Austria,"Developer, full-stack",13,81730.0,3
Austria,"Developer, full-stack",15,48428.333333333336,3
Austria,"Developer, full-stack",16,105981.5,2
Austria,"Developer, full-stack",19,383562.0,3
Austria,"Developer, full-stack",2,30052.6,5
Austria,"Developer, full-stack",20,122441.33333333333,3
Austria,"Developer, full-stack",23,103117.0,1
Austria,"Developer, full-stack",3,132257.83333333334,6
Austria,"Developer, full-stack",4,46459.5,4
Austria,"Developer, full-stack",5,52580.57142857143,7
Austria,"Developer, full-stack",6,258024.0,3
Austria,"Developer, full-stack",7,66452.0,2
Austria,"Developer, full-stack",8,61697.833333333336,6
Austria,"Developer, full-stack",9,65766.0,5
Austria,"Developer, mobile",0.5,22908.0,1
Austria,"Developer, mobile",16,68745.0,1
Austria,"Developer, mobile",2,36576.75,4
Austria,"Developer, mobile",3,32316.0,1
Austria,"Developer, mobile",4,13752.0,1
Austria,"Developer, mobile",5,659952.0,1
Austria,"Developer, mobile",7,79283.5,2
Austria,"Developer, mobile",8,57287.0,3
Austria,"Engineer, data",3,48120.0,1
Austria,"Engineer, site reliability",10,137490.0,1
Austria,Engineering manager,20,114575.0,1
Austria,Scientist,20,91660.0,1
Azerbaijan,Academic researcher,5,14100.0,1
Azerbaijan,Data or business analyst,9,17616.0,1
Azerbaijan,Data scientist or machine learning specialist,10,22560.0,1
Azerbaijan,Database administrator,More than 50 years,7044.0,1
Azerbaijan,Designer,4,3750.0,1
Azerbaijan,"Developer, QA or test",3,24950.0,1
Azerbaijan,"Developer, back-end",1,9336.0,1
Azerbaijan,"Developer, back-end",13,30480.0,2
Azerbaijan,"Developer, back-end",17,32424.0,1
Azerbaijan,"Developer, back-end",2,5286.0,2
Azerbaijan,"Developer, back-end",3,10584.0,2
Azerbaijan,"Developer, back-end",4,11508.0,2
Azerbaijan,"Developer, back-end",5,17724.0,1
Azerbaijan,"Developer, back-end",7,20196.0,2
Azerbaijan,"Developer, desktop or enterprise applications",5,20160.0,1
Azerbaijan,"Developer, front-end",2,4224.0,1
Azerbaijan,"Developer, full-stack",3,18324.0,1
Azerbaijan,"Developer, full-stack",5,17616.0,1
Azerbaijan,"Developer, full-stack",7,12922.0,1
Bahrain,Data or business analyst,16,79584.0,1
Bahrain,Database administrator,0.5,11028.0,2
Bahrain,"Developer, back-end",2,12732.0,1
Bahrain,"Developer, back-end",3,11136.0,1
Bahrain,"Developer, desktop or enterprise applications",6,15912.0,1
Bahrain,"Developer, front-end",4,15912.0,1
Bahrain,"Developer, full-stack",21,32664.0,1
Bahrain,"Developer, full-stack",4,25464.0,1
Bahrain,"Developer, mobile",3,23880.0,1
Bangladesh,Academic researcher,0.5,9678.0,2
Bangladesh,Academic researcher,10,10032.0,1
Bangladesh,Academic researcher,11,150.0,1
Bangladesh,Academic researcher,2,11120.0,3
Bangladesh,Academic researcher,24,12000.0,1
Bangladesh,Academic researcher,3,2271.3333333333335,3
Bangladesh,Academic researcher,4,9331.333333333334,3
Bangladesh,Academic researcher,5,24000.0,1
Bangladesh,Data or business analyst,0.5,12180.0,1
Bangladesh,Data or business analyst,10,32256.0,2
Bangladesh,Data or business analyst,11,10035.0,1
Bangladesh,Data or business analyst,12,11472.0,1
Bangladesh,Data or business analyst,14,27000.0,1
Bangladesh,Data or business analyst,2,5016.0,2
Bangladesh,Data or business analyst,3,11368.0,3
Bangladesh,Data or business analyst,30,2004.0,1
Bangladesh,Data or business analyst,4,8601.0,1
Bangladesh,Data or business analyst,5,6928.0,3
Bangladesh,Data scientist or machine learning specialist,3,299.0,1
Bangladesh,Data scientist or machine learning specialist,8,17208.0,1
Bangladesh,Database administrator,0.5,5376.0,2
Bangladesh,Database administrator,1,2868.0,1
Bangladesh,Database administrator,10,14340.0,1
Bangladesh,Database administrator,11,27960.0,1
Bangladesh,Database administrator,12,18000.0,1
Bangladesh,Database administrator,2,7164.0,1
Bangladesh,Database administrator,3,7700.0,4
Bangladesh,Database administrator,4,97628.66666666667,6
Bangladesh,Database administrator,5,6450.0,2
Bangladesh,Database administrator,6,9324.0,1
Bangladesh,Database administrator,7,17208.0,1
Bangladesh,Database administrator,8,24372.0,1
Bangladesh,Database administrator,9,34230.0,2
Bangladesh,Designer,0.5,1794.0,2
Bangladesh,Designer,10,21432.0,2
Bangladesh,Designer,2,14504.0,2
Bangladesh,Designer,22,5736.0,1
Bangladesh,Designer,3,2783.6666666666665,3
Bangladesh,Designer,4,5823.5,4
Bangladesh,Designer,5,13303.333333333334,3
Bangladesh,Designer,6,4008.0,1
Bangladesh,DevOps specialist,4,7164.0,1
Bangladesh,"Developer, QA or test",1,4296.0,1
Bangladesh,"Developer, QA or test",4,16488.0,1
Bangladesh,"Developer, back-end",0.5,3727.2,5
Bangladesh,"Developer, back-end",1,4960.8,5
Bangladesh,"Developer, back-end",10,29691.0,4
Bangladesh,"Developer, back-end",11,25092.0,2
Bangladesh,"Developer, back-end",12,12900.0,1
Bangladesh,"Developer, back-end",13,18636.0,1
Bangladesh,"Developer, back-end",14,17916.0,1
Bangladesh,"Developer, back-end",2,7143.4,15
Bangladesh,"Developer, back-end",3,25991.615384615383,13
Bangladesh,"Developer, back-end",4,10146.57142857143,14
Bangladesh,"Developer, back-end",5,12617.3,10
Bangladesh,"Developer, back-end",6,18682.7,10
Bangladesh,"Developer, back-end",7,19101.444444444445,9
Bangladesh,"Developer, back-end",8,58348.0,3
Bangladesh,"Developer, desktop or enterprise applications",0.5,2148.0,1
Bangladesh,"Developer, desktop or enterprise applications",1,3588.0,1
Bangladesh,"Developer, desktop or enterprise applications",12,32976.0,1
Bangladesh,"Developer, desktop or enterprise applications",2,3588.0,1
Bangladesh,"Developer, desktop or enterprise applications",4,5736.0,1
Bangladesh,"Developer, embedded applications or devices",2,5736.0,1
Bangladesh,"Developer, embedded applications or devices",7,21504.0,1
Bangladesh,"Developer, embedded applications or devices",8,14340.0,1
Bangladesh,"Developer, front-end",1,5364.0,2
Bangladesh,"Developer, front-end",2,3588.0,1
Bangladesh,"Developer, front-end",3,8895.0,4
Bangladesh,"Developer, front-end",4,28668.0,1
Bangladesh,"Developer, front-end",5,21504.0,1
Bangladesh,"Developer, front-end",6,40140.0,1
Bangladesh,"Developer, front-end",8,20842.0,2
Bangladesh,"Developer, full-stack",0.5,3441.6,5
Bangladesh,"Developer, full-stack",1,15833.142857142857,7
Bangladesh,"Developer, full-stack",10,45000.0,1
Bangladesh,"Developer, full-stack",11,35839.0,1
Bangladesh,"Developer, full-stack",14,18636.0,1
Bangladesh,"Developer, full-stack",2,18278.0,6
Bangladesh,"Developer, full-stack",3,6715.714285714285,7
Bangladesh,"Developer, full-stack",4,11379.75,4
Bangladesh,"Developer, full-stack",5,21697.333333333332,3
Bangladesh,"Developer, full-stack",7,412744.3333333333,3
Bangladesh,"Developer, full-stack",8,15054.0,2
Bangladesh,"Developer, full-stack",9,28668.0,1
Bangladesh,"Developer, mobile",0.5,14340.0,1
Bangladesh,"Developer, mobile",1,43008.0,1
Bangladesh,"Developer, mobile",2,7169.25,4
Bangladesh,"Developer, mobile",3,15768.0,1
Bangladesh,"Developer, mobile",4,8582.0,2
Bangladesh,"Developer, mobile",5,65993.33333333333,3
Bangladesh,"Developer, mobile",6,18636.0,2
Bangladesh,"Engineer, data",20,0.0,1
Bangladesh,System administrator,0.5,7164.0,1
Barbados,"Developer, full-stack",5,21000.0,1
Belarus,Academic researcher,1,11112.0,1
Belarus,Academic researcher,3,8892.0,1
Belarus,Academic researcher,4,19530.0,2
Belarus,Academic researcher,5,22236.0,1
Belarus,Data or business analyst,0.5,7224.0,1
Belarus,Data or business analyst,11,48000.0,1
Belarus,Data or business analyst,12,75000.0,1
Belarus,Data or business analyst,13,16680.0,1
Belarus,Data or business analyst,5,26400.0,1
Belarus,Data or business analyst,7,87782.0,2
Belarus,Data scientist or machine learning specialist,2,22236.0,1
Belarus,Database administrator,0.5,6108.0,1
Belarus,Database administrator,12,55584.0,1
Belarus,Database administrator,19,54996.0,1
Belarus,Database administrator,3,11280.0,2
Belarus,Database administrator,4,12000.0,1
Belarus,Database administrator,7,30096.0,1
Belarus,Designer,2,9888.0,2
Belarus,DevOps specialist,13,58000.0,1
Belarus,"Developer, QA or test",5,25008.0,1
Belarus,"Developer, back-end",0.5,6321.0,4
Belarus,"Developer, back-end",1,8427.0,4
Belarus,"Developer, back-end",10,50272.0,3
Belarus,"Developer, back-end",13,26124.0,1
Belarus,"Developer, back-end",14,51933.333333333336,3
Belarus,"Developer, back-end",15,54126.0,2
Belarus,"Developer, back-end",2,13894.285714285714,7
Belarus,"Developer, back-end",22,28896.0,1
Belarus,"Developer, back-end",23,101897.0,1
Belarus,"Developer, back-end",3,16792.0,6
